,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
260,7682,L,300.7,311.8,1443,43.7,108.0,0,0,0,0,0,0,0,1,0,0.315762230148886
261,518,M,297.5,309.4,1391,58.2,34.0,0,0,0,0,0,0,0,0,1,0.3157622301450518
262,8848,L,300.1,310.0115802171291,1443,43.5,0.0,0,0,0,0,0,0,0,1,0,0.315762230148886
263,7640,L,300.5,311.4,1466,41.8,112.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
264,309,L,297.9,308.5,1305,47.2,155.0,0,0,0,0,0,0,0,1,0,0.3157622301372262
265,2261,H,299.1,308.3,1521,36.5,40.0,0,0,0,0,0,0,1,0,0,0.3157622301536637
266,5781,L,301.7,311.2,1517,42.4,113.0,0,0,0,0,0,0,0,1,0,0.3157622301534432
267,75,L,298.9,309.0,1601,32.3,202.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
268,5581,M,300.1,312.2,1458,38.8,34.0,0,0,0,0,0,0,0,0,1,0.3157622301498884
269,4160,M,302.0,310.5,1639,32.9,94.0,0,0,0,0,0,0,0,0,1,0.3157622301592138
270,4075,L,302.0,310.0115802171291,1453,42.7,92.0,0,0,0,0,0,0,0,1,0,0.315762230149559
271,4322,L,301.7,310.2,1686,28.9,59.0,0,0,0,0,0,0,0,1,0,0.3157622301609945
272,3087,L,300.0,309.2,1610,32.1,150.0,0,0,0,0,0,0,0,1,0,0.3157622301580045
273,9633,M,299.0,310.0,1337,57.4,146.0,0,0,0,0,0,0,0,0,1,0.3157622301403841
274,6462,L,300.6,310.0,1505,35.9,95.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
275,7678,L,300.6,311.7,1428,52.6,208.0,0,0,0,0,0,0,0,1,0,0.3157622301478393
276,1388,L,298.9,310.1,1823,26.1,131.0,0,0,0,0,0,0,0,1,0,0.315762230165162
277,6250,L,300.7,310.1,1542,35.5,191.0,0,0,0,0,0,0,0,1,0,0.315762230154783
278,2653,L,300.1,309.5,1772,23.5,167.0,0,0,0,0,0,0,0,1,0,0.315762230163766
279,9801,H,298.5,309.3,1421,50.3,124.0,0,0,0,0,0,0,1,0,0,0.3157622301473349
280,5607,L,300.1,312.2,1729,23.6,96.0,0,0,0,0,0,0,0,1,0,0.315762230162452
281,5259,M,303.5,312.9,1572,44.7,84.0,0,0,0,0,0,0,0,0,1,0.3157622301562758
282,5558,M,302.5,312.0,1436,43.5,184.0,0,0,0,0,0,0,0,0,1,0.3157622301484032
283,412,L,297.5,308.7,1429,44.3,201.0,0,0,0,0,0,0,0,1,0,0.3157622301479105
284,4153,M,302.0,310.5,1425,44.7,76.0,0,0,0,0,0,0,0,0,1,0.3157622301476244
285,6843,L,301.2,311.2,1635,29.6,211.0,0,0,0,0,0,0,0,1,0,0.3157622301590522
286,7089,M,300.1,310.3,1614,32.7,0.0,0,0,0,0,0,0,0,0,1,0.3157622301581766
287,8056,H,300.2,311.6,1496,41.1,60.0,0,0,0,0,0,0,1,0,0,0.3157622301522445
288,3754,L,302.2,311.0,1463,46.8,150.0,0,0,0,0,0,0,0,1,0,0.3157622301502131
289,3993,L,302.3,311.3,1614,34.1,129.0,0,0,0,0,0,0,0,1,0,0.3157622301581766
290,2770,M,300.0,309.6,1477,38.1,108.0,0,0,0,0,0,0,0,0,1,0.315762230151098
291,6073,M,300.9,310.8,1695,30.2,188.0,0,0,0,0,0,0,0,0,1,0.3157622301613124
292,5742,M,302.3,311.7,1483,40.5,8.0,0,0,0,0,0,0,0,0,1,0.3157622301514667
293,1635,H,297.9,307.9,1406,58.5,93.0,0,0,0,0,0,0,1,0,0,0.3157622301462187
294,7292,L,300.2,310.5,1416,46.7,90.0,0,0,0,0,0,0,0,1,0,0.3157622301469683
295,4952,L,303.8,312.7,1596,36.6,134.0,0,0,0,0,0,0,0,1,0,0.3157622301573875
296,8739,L,297.3,308.7,1531,36.7,116.0,0,0,0,0,0,0,0,1,0,0.3157622301542047
297,7605,L,300.4,311.3,1639,34.6,24.0,0,0,0,0,0,0,0,1,0,0.3157622301592138
298,5685,H,302.2,311.6,1594,36.8,82.0,0,0,0,0,0,0,1,0,0,0.3157622301572975
299,574,L,297.9,309.9,1472,45.0,183.0,0,0,0,0,0,0,0,1,0,0.3157622301507859
300,1359,M,298.7,310.1,1693,31.9,51.0,0,0,0,0,0,0,0,0,1,0.3157622301612423
301,2838,L,300.3,309.1,1699,30.3,178.0,0,0,0,0,0,0,0,1,0,0.3157622301614514
302,7382,L,300.1,310.3,1495,43.1,101.0,0,0,0,0,0,0,0,1,0,0.3157622301521857
303,7657,L,300.5,311.6,1541,47.8,156.0,0,0,0,0,0,0,0,1,0,0.3157622301547311
304,7193,M,300.2,310.2,1429,43.8,54.0,0,0,0,0,0,0,0,0,1,0.3157622301479105
305,3151,L,300.4,309.8,1513,32.9,117.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
306,4683,L,303.6,311.8,1567,31.7,97.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
307,4260,L,302.7,311.2,1545,35.1,128.0,0,0,0,0,0,0,0,1,0,0.3157622301549377
308,8778,H,297.5,310.0115802171291,1481,38.8,14.0,0,0,0,0,0,0,1,0,0,0.3157622301513445
309,998,M,296.3,307.2,1446,45.9,180.0,0,0,0,0,0,0,0,0,1,0.31576223014909
310,6518,L,301.1,310.1,1540,36.6,28.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
311,432,L,297.5,308.5,1446,41.9,32.0,0,0,0,0,0,0,0,1,0,0.31576223014909
312,9670,L,299.1,310.3,1619,31.1,242.0,0,0,0,0,0,0,0,1,0,0.3157622301583894
313,6467,L,300.4,309.7,1740,31.1,113.0,0,0,0,0,0,0,0,1,0,0.3157622301628011
314,2251,M,299.2,308.4,1396,48.7,13.0,0,0,0,0,0,0,0,0,1,0.3157622301454466
315,2266,M,299.2,308.4,1330,51.2,56.0,0,0,0,0,0,0,0,0,1,0.3157622301397202
316,6500,L,300.9,310.0,1671,26.8,199.0,0,0,0,0,0,0,0,1,0,0.3157622301604487
317,5232,L,303.8,313.1,1458,42.2,25.0,0,0,0,0,0,0,0,1,0,0.3157622301498884
318,1584,L,298.2,310.0115802171291,1310,61.0,189.0,1,0,0,0,1,0,0,1,0,0.315762230137741
319,2764,L,299.8,310.0115802171291,1491,47.5,216.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
320,4277,M,300.1,310.4,1456,47.5,167.0,0,0,0,0,0,0,0,0,1,0.3157622301497572
321,7953,M,300.9,311.9,1480,40.9,28.0,0,0,0,0,0,0,0,0,1,0.3157622301512831
322,7524,M,300.1,311.5,1343,46.2,28.0,0,0,0,0,0,0,0,0,1,0.3157622301409418
323,8771,L,297.4,308.6,1680,32.8,200.0,0,0,0,0,0,0,0,1,0,0.3157622301607786
324,4324,L,301.8,310.3,1341,50.5,64.0,1,0,1,0,0,0,0,1,0,0.3157622301407571
325,9434,M,298.0,308.7,1430,51.9,47.0,0,0,0,0,0,0,0,0,1,0.3157622301479815
326,7624,L,300.6,311.7,1734,29.9,72.0,0,0,0,0,0,0,0,1,0,0.3157622301626118
327,2647,M,299.8,309.5,1453,43.2,153.0,0,0,0,0,0,0,0,0,1,0.315762230149559
328,8931,L,297.4,308.4,1571,39.4,0.0,0,0,0,0,0,0,0,1,0,0.315762230156228
329,7611,M,300.5,311.3,1507,43.4,41.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
330,140,L,298.8,308.6,1268,55.8,155.0,0,0,0,0,0,0,0,1,0,0.3157622301331488
331,2725,M,299.8,309.3,1470,42.7,119.0,0,0,0,0,0,0,0,0,1,0.3157622301506599
332,4526,M,302.4,310.4,1463,42.2,139.0,0,0,0,0,0,0,0,0,1,0.3157622301502131
333,8624,M,297.5,308.3,1476,45.6,31.0,0,0,0,0,0,0,0,0,1,0.315762230151036
334,3183,M,300.1,309.3,1443,50.3,196.0,0,0,0,0,0,0,0,0,1,0.315762230148886
335,7503,H,300.3,311.7,1655,29.9,193.0,0,0,0,0,0,0,1,0,0,0.3157622301598437
336,1653,H,297.9,307.8,1635,34.0,142.0,0,0,0,0,0,0,1,0,0,0.3157622301590522
337,2625,H,299.7,309.5,1375,46.8,86.0,0,0,0,0,0,0,1,0,0,0.3157622301437479
338,7190,L,300.4,310.4,1486,46.3,48.0,0,0,0,0,0,0,0,1,0,0.3157622301516487
339,7062,L,300.6,310.4,1446,49.7,155.0,0,0,0,0,0,0,0,1,0,0.31576223014909
340,1157,H,297.0,307.8,1404,40.7,184.0,0,0,0,0,0,0,1,0,0,0.3157622301460661
341,7456,M,300.2,310.0115802171291,1597,39.5,68.0,0,0,0,0,0,0,0,0,1,0.3157622301574323
342,9156,L,297.5,308.5,1340,57.4,143.0,0,0,0,0,0,0,0,1,0,0.3157622301406643
343,5561,L,302.4,311.9,1541,37.9,192.0,0,0,0,0,0,0,0,1,0,0.3157622301547311
344,3262,H,301.3,310.1,1469,39.7,179.0,0,0,0,0,0,0,1,0,0,0.3157622301505966
345,7929,L,300.6,311.7,1497,43.6,198.0,0,0,0,0,0,0,0,1,0,0.3157622301523032
346,3134,H,300.2,310.0115802171291,1442,49.2,61.0,0,0,0,0,0,0,1,0,0,0.3157622301488176
347,965,L,295.7,306.5,1737,26.2,97.0,0,0,0,0,0,0,0,1,0,0.3157622301627067
348,6680,L,301.6,310.8,1392,42.4,3.0,0,0,0,0,0,0,0,1,0,0.3157622301451312
349,8682,L,297.2,308.4,1605,30.0,183.0,0,0,0,0,0,0,0,1,0,0.3157622301577867
350,2123,M,299.2,308.8,1523,38.9,112.0,0,0,0,0,0,0,0,0,1,0.3157622301537731
351,8925,H,297.1,308.2,1527,42.2,199.0,0,0,0,0,0,0,1,0,0,0.3157622301539901
352,1595,M,300.1,308.2,1373,51.2,215.0,0,0,0,0,0,0,0,0,1,0.3157622301435804
353,7672,M,300.5,311.6,1456,51.1,193.0,0,0,0,0,0,0,0,0,1,0.3157622301497572
354,5077,L,304.2,313.2,1464,44.9,37.0,0,0,0,0,0,0,0,1,0,0.3157622301502774
355,8028,L,300.6,311.9,1425,44.9,224.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
356,5966,H,300.5,310.9,1447,46.5,137.0,0,0,0,0,0,0,1,0,0,0.3157622301491575
357,9510,M,300.1,310.4,1502,39.8,34.0,0,0,0,0,0,0,0,0,1,0.3157622301525941
358,7716,L,300.5,311.5,1302,49.6,80.0,0,0,0,0,0,0,0,1,0,0.3157622301369135
359,2864,L,300.6,309.4,1471,44.1,244.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
360,1387,L,298.9,310.2,1445,40.0,129.0,0,0,0,0,0,0,0,1,0,0.3157622301490221
361,7245,L,300.0,310.2,1760,26.9,193.0,0,0,0,0,0,0,0,1,0,0.3157622301634127
362,9485,L,298.9,309.6,1663,33.7,195.0,0,0,0,0,0,0,0,1,0,0.3157622301601492
363,7327,M,299.9,310.5,1335,52.9,180.0,0,0,0,0,0,0,0,0,1,0.3157622301401959
364,5458,M,303.0,312.5,1602,33.7,135.0,0,0,0,0,0,0,0,0,1,0.3157622301576546
365,7671,L,300.5,311.6,1525,37.6,191.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
366,5013,M,303.8,312.9,1815,27.8,66.0,0,0,0,0,0,0,0,0,1,0.3157622301649537
367,3456,H,301.4,310.3,1611,41.5,11.0,0,0,0,0,0,0,1,0,0,0.3157622301580477
368,5959,L,300.6,310.8,1533,38.5,108.0,0,0,0,0,0,0,0,1,0,0.3157622301543111
369,349,L,297.6,308.3,1617,31.7,39.0,0,0,0,0,0,0,0,1,0,0.3157622301583047
370,3198,L,300.0,309.1,1465,40.6,9.0,0,0,0,0,0,0,0,1,0,0.3157622301503416
371,7244,M,300.0,310.2,1393,51.2,190.0,0,0,0,0,0,0,0,0,1,0.3157622301452104
372,3338,L,301.6,310.8,1564,34.1,150.0,0,0,0,0,0,0,0,1,0,0.3157622301558893
373,6516,L,301.0,310.0,1480,43.5,21.0,0,0,0,0,0,0,0,1,0,0.3157622301512831
374,2600,M,299.2,308.9,1447,39.6,22.0,0,0,0,0,0,0,0,0,1,0.3157622301491575
375,1834,L,297.8,307.3,1327,61.0,186.0,1,0,0,0,1,0,0,1,0,0.3157622301394313
376,3039,L,300.4,310.0115802171291,1349,50.4,30.0,0,0,0,0,0,0,0,1,0,0.3157622301414892
377,9393,L,297.6,308.1,1437,46.3,149.0,0,0,0,0,0,0,0,1,0,0.3157622301484728
378,1156,H,297.0,307.9,1846,27.3,179.0,0,0,0,0,0,0,1,0,0,0.3157622301657399
379,9978,L,298.6,308.3,1422,40.4,179.0,0,0,0,0,0,0,0,1,0,0.3157622301474077
380,5316,L,303.6,312.8,1710,27.2,14.0,0,0,0,0,0,0,0,1,0,0.3157622301618268
381,1741,M,298.5,307.9,1640,33.1,146.0,0,0,0,0,0,0,0,0,1,0.3157622301592538
382,7820,L,299.8,310.0115802171291,1369,46.2,146.0,0,0,0,0,0,0,0,1,0,0.3157622301432424
383,7038,L,300.6,310.6,1514,39.5,87.0,0,0,0,0,0,0,0,1,0,0.3157622301532761
384,8346,H,298.8,309.8,1490,35.9,171.0,0,0,0,0,0,0,1,0,0,0.315762230151889
385,1266,L,297.9,309.4,1558,35.7,39.0,0,0,0,0,0,0,0,1,0,0.315762230155594
386,4551,M,302.5,310.5,1507,40.2,201.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
387,7638,H,300.4,311.4,1445,52.4,105.0,0,0,0,0,0,0,1,0,0,0.3157622301490221
388,8092,L,300.2,311.6,1375,56.9,155.0,0,0,0,0,0,0,0,1,0,0.3157622301437479
389,105,L,298.8,308.7,1450,43.4,66.0,0,0,0,0,0,0,0,1,0,0.3157622301493591
390,7713,L,300.5,311.5,1499,37.6,73.0,0,0,0,0,0,0,0,1,0,0.3157622301524201
391,9956,M,298.2,307.9,1462,38.8,124.0,0,0,0,0,0,0,0,0,1,0.3157622301501485
392,2509,L,299.0,308.9,1615,30.6,14.0,0,0,0,0,0,0,0,1,0,0.3157622301582194
393,9055,M,297.3,308.4,1521,38.2,87.0,0,0,0,0,0,0,0,0,1,0.3157622301536637
394,6463,H,300.6,310.0,1483,44.0,97.0,0,0,0,0,0,0,1,0,0,0.3157622301514667
395,7136,L,300.5,309.9,1443,48.3,122.0,0,0,0,0,0,0,0,1,0,0.315762230148886
396,8287,M,298.8,310.5,1678,32.8,4.0,0,0,0,0,0,0,0,0,1,0.315762230160706
397,4690,M,303.4,311.5,1560,36.4,114.0,0,0,0,0,0,0,0,0,1,0.315762230155693
398,7368,M,299.5,310.0115802171291,1359,61.1,67.0,0,0,0,0,0,0,0,0,1,0.3157622301423792
399,4826,L,303.3,311.8,1692,30.6,18.0,0,0,0,0,0,0,0,1,0,0.3157622301612072
400,9023,L,297.4,310.0115802171291,1548,46.6,7.0,0,0,0,0,0,0,0,1,0,0.3157622301550912
401,6035,M,300.6,310.8,1389,48.1,88.0,0,0,0,0,0,0,0,0,1,0.3157622301448922
402,27,L,299.1,309.5,1512,39.0,75.0,0,0,0,0,0,0,0,1,0,0.315762230153164
403,1334,M,299.0,310.3,1558,35.4,223.0,0,0,0,0,0,0,0,0,1,0.315762230155594
404,4264,L,302.6,311.0,1620,36.2,139.0,0,0,0,0,0,0,0,1,0,0.3157622301584317
405,7139,L,300.6,310.1,1297,50.0,130.0,0,0,0,0,0,0,0,1,0,0.3157622301363854
406,8458,L,298.6,309.9,1393,45.5,38.0,0,0,0,0,0,0,0,1,0,0.3157622301452104
407,5246,L,303.6,313.0,1575,38.3,54.0,0,0,0,0,0,0,0,1,0,0.3157622301564187
408,825,L,296.6,307.4,1436,42.8,156.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
409,5099,L,304.2,313.4,1475,40.2,98.0,0,0,0,0,0,0,0,1,0,0.3157622301509737
410,3825,L,302.3,310.9,1620,30.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301584317
411,1088,H,296.9,307.8,1549,35.8,206.0,1,1,0,0,0,0,1,0,0,0.3157622301551421
412,757,L,296.8,310.0115802171291,1584,40.4,227.0,0,0,0,0,0,0,0,1,0,0.3157622301568404
413,2728,L,299.7,309.3,1434,38.5,127.0,0,0,0,0,0,0,0,1,0,0.3157622301482635
414,7155,L,300.3,310.1,1483,39.9,174.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
415,5582,M,302.5,312.1,1454,47.6,37.0,0,0,0,0,0,0,0,0,1,0.3157622301496253
416,5877,L,301.5,311.1,1426,52.1,121.0,0,0,0,0,0,0,0,1,0,0.3157622301476963
417,5310,M,303.9,313.2,1422,48.0,215.0,1,1,0,0,0,0,0,0,1,0.3157622301474077
418,5294,M,303.9,313.4,1464,49.1,171.0,0,0,0,0,0,0,0,0,1,0.3157622301502774
419,1591,L,298.2,308.4,1497,37.7,207.0,0,0,0,0,0,0,0,1,0,0.3157622301523032
420,1502,M,298.0,308.7,1436,48.2,201.0,0,0,0,0,0,0,0,0,1,0.3157622301484032
421,2817,L,300.1,309.4,1434,47.3,127.0,0,0,0,0,0,0,0,1,0,0.3157622301482635
422,2753,M,299.7,309.1,1851,24.7,189.0,0,0,0,0,0,0,0,0,1,0.3157622301658617
423,8488,L,298.4,309.4,1392,50.1,117.0,0,0,0,0,0,0,0,1,0,0.3157622301451312
424,7284,M,300.0,310.2,1443,58.7,68.0,0,0,0,0,0,0,0,0,1,0.315762230148886
425,5987,L,300.6,310.7,1440,52.5,200.0,0,0,0,0,0,0,0,1,0,0.3157622301486803
426,1789,L,298.3,308.0,1442,47.3,65.0,0,0,0,0,0,0,0,1,0,0.3157622301488176
427,8236,M,299.2,310.6,1443,50.9,85.0,0,0,0,0,0,0,0,0,1,0.315762230148886
428,7339,L,299.8,310.5,1496,38.8,215.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
429,5844,L,301.5,311.2,1700,28.8,39.0,0,0,0,0,0,0,0,1,0,0.3157622301614859
430,9875,M,298.9,309.9,1449,44.1,112.0,0,0,0,0,0,0,0,0,1,0.3157622301492921
431,957,H,295.6,306.2,1632,32.2,76.0,0,0,0,0,0,0,1,0,0,0.31576223015893
432,8905,L,297.4,308.7,1584,38.2,154.0,0,0,0,0,0,0,0,1,0,0.3157622301568404
433,5761,M,301.9,311.3,1522,35.6,63.0,0,0,0,0,0,0,0,0,1,0.3157622301537184
434,6741,L,301.8,311.2,1417,55.9,156.0,0,0,0,0,0,0,0,1,0,0.3157622301470421
435,6959,L,300.6,311.0,1563,40.7,87.0,0,0,0,0,0,0,0,1,0,0.3157622301558405
436,7575,L,300.4,311.1,1487,37.4,162.0,0,0,0,0,0,0,0,1,0,0.315762230151709
437,2569,L,299.6,309.2,1450,43.1,160.0,0,0,0,0,0,0,0,1,0,0.3157622301493591
438,4257,M,302.6,311.0,1591,33.9,119.0,0,0,0,0,0,0,0,0,1,0.3157622301571616
439,1592,L,300.1,310.0115802171291,1355,49.4,209.0,0,0,0,0,0,0,0,1,0,0.3157622301420265
440,4169,L,302.2,310.6,1632,30.5,108.0,0,0,0,0,0,0,0,1,0,0.31576223015893
441,7416,L,300.1,311.2,1489,39.1,188.0,0,0,0,0,0,0,0,1,0,0.3157622301518292
442,8089,L,300.1,311.4,1356,45.7,149.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
443,3947,M,302.2,311.3,1658,31.0,2.0,0,0,0,0,0,0,0,0,1,0.315762230159959
444,1411,M,298.9,310.1,1469,53.2,189.0,0,0,0,0,0,0,0,0,1,0.3157622301505966
445,3557,L,301.9,310.0115802171291,1735,31.5,66.0,0,0,0,0,0,0,0,1,0,0.3157622301626435
446,1749,H,298.4,307.7,1626,31.1,166.0,0,0,0,0,0,1,1,0,0,0.3157622301586827
447,9886,L,298.8,310.0115802171291,1613,27.7,143.0,0,0,0,0,0,0,0,1,0,0.3157622301581338
448,495,L,297.6,309.4,1326,49.8,199.0,0,0,0,0,0,0,0,1,0,0.3157622301393343
449,2383,L,299.1,308.3,1601,31.4,121.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
450,6269,L,300.9,310.5,1616,33.5,25.0,0,0,0,0,0,0,0,1,0,0.3157622301582621
451,5402,M,302.6,312.3,1454,54.8,253.0,1,1,0,0,1,0,0,0,1,0.3157622301496253
452,5043,L,304.1,313.2,1569,35.8,146.0,0,0,0,0,0,0,0,1,0,0.3157622301561318
453,9644,L,299.4,310.0115802171291,1509,40.6,175.0,0,0,0,0,0,0,0,1,0,0.3157622301529947
454,8016,M,301.0,312.0,1558,37.5,190.0,0,0,0,0,0,0,0,0,1,0.315762230155594
455,3345,L,301.4,310.7,1706,27.9,170.0,0,0,0,0,0,0,0,1,0,0.3157622301616914
456,558,M,297.5,309.4,1433,48.3,139.0,0,0,0,0,0,0,0,0,1,0.3157622301481933
457,2909,L,300.7,309.5,1251,59.9,120.0,0,0,0,0,0,0,0,1,0,0.3157622301311035
458,6155,M,301.0,310.9,1765,24.2,179.0,0,0,0,0,0,0,0,0,1,0.3157622301635611
459,1826,M,298.0,310.0115802171291,1784,27.8,163.0,0,0,0,0,0,0,0,0,1,0.3157622301641095
460,9646,L,299.4,310.5,1749,28.1,179.0,0,0,0,0,0,0,0,1,0,0.3157622301630799
461,348,L,297.5,308.3,1544,40.8,37.0,0,0,0,0,0,0,0,1,0,0.3157622301548862
462,5033,M,300.1,313.1,1694,31.4,116.0,0,0,0,0,0,0,0,0,1,0.3157622301612774
463,9422,M,298.1,308.5,1382,54.5,17.0,0,0,0,0,0,0,0,0,1,0.3157622301443261
464,6825,L,300.1,310.7,1740,25.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301628011
465,7378,L,299.5,310.0,1349,52.7,92.0,0,0,0,0,0,0,0,1,0,0.3157622301414892
466,565,H,297.6,309.6,1669,32.1,155.0,0,0,0,0,0,0,1,0,0,0.3157622301603744
467,7773,H,300.3,311.5,1464,41.0,29.0,0,0,0,0,0,0,1,0,0,0.3157622301502774
468,46,L,298.8,309.1,1489,49.1,108.0,0,0,0,0,0,0,0,1,0,0.3157622301518292
469,9348,M,298.2,308.7,1426,42.6,23.0,0,0,0,0,0,0,0,0,1,0.3157622301476963
470,2104,M,299.3,309.1,1376,46.7,49.0,0,0,0,0,0,0,0,0,1,0.3157622301438312
471,8284,H,298.9,310.6,1615,33.0,221.0,0,0,0,0,0,0,1,0,0,0.3157622301582194
472,9841,H,298.3,309.2,1486,42.4,16.0,0,0,0,0,0,0,1,0,0,0.3157622301516487
473,8038,L,300.1,311.8,1603,34.1,17.0,0,0,0,0,0,0,0,1,0,0.3157622301576988
474,1935,L,300.1,307.9,1698,33.3,40.0,0,0,0,0,0,0,0,1,0,0.3157622301614168
475,5702,M,302.5,311.9,1347,54.3,125.0,0,0,0,0,0,0,0,0,1,0.3157622301413078
476,1571,L,298.2,308.4,1452,43.5,158.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
477,2237,M,299.3,308.5,1422,43.1,186.0,0,0,0,0,0,0,0,0,1,0.3157622301474077
478,3103,L,299.9,310.0115802171291,1412,48.3,198.0,0,0,0,0,0,0,0,1,0,0.3157622301466711
479,7961,H,300.1,312.2,1491,42.6,52.0,0,0,0,0,0,0,1,0,0,0.3157622301519487
480,3582,M,300.1,310.6,1459,40.2,128.0,0,0,0,0,0,0,0,0,1,0.3157622301499537
481,1765,H,300.1,307.6,1318,55.7,0.0,0,0,0,0,0,0,1,0,0,0.3157622301385477
482,2741,L,299.6,309.0,1525,42.8,160.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
483,9227,L,298.0,309.1,1822,23.5,122.0,0,0,0,0,0,0,0,1,0,0.3157622301651361
484,4939,M,303.5,312.4,1606,30.1,98.0,0,0,0,0,0,0,0,0,1,0.3157622301578305
485,6267,L,300.8,310.4,1368,46.8,21.0,0,0,0,0,0,0,0,1,0,0.3157622301431573
486,5015,L,303.8,313.0,1452,38.6,72.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
487,284,L,298.2,308.2,1469,43.0,88.0,0,0,0,0,0,0,0,1,0,0.3157622301505966
488,3881,L,302.5,311.6,1595,29.5,35.0,0,0,0,0,0,0,0,1,0,0.3157622301573425
489,1998,L,298.3,308.1,1672,41.3,0.0,0,0,0,0,0,0,0,1,0,0.3157622301604857
490,4348,H,301.9,309.8,1724,27.5,126.0,0,0,0,0,0,0,1,0,0,0.3157622301622902
491,3521,L,301.9,311.0,1669,32.2,191.0,0,0,0,0,0,0,0,1,0,0.3157622301603744
492,9317,H,298.5,309.4,1417,41.2,155.0,0,0,0,0,0,0,1,0,0,0.3157622301470421
493,7771,L,300.3,311.5,1548,32.2,25.0,0,0,0,0,0,0,0,1,0,0.3157622301550912
494,4716,L,303.4,311.7,1476,42.3,180.0,0,0,0,0,0,0,0,1,0,0.315762230151036
495,4679,H,300.1,311.7,1476,40.1,85.0,0,0,0,0,0,0,1,0,0,0.315762230151036
496,8201,L,300.1,310.8,1426,42.4,0.0,0,0,0,0,0,0,0,1,0,0.3157622301476963
497,5649,L,300.1,311.9,1401,44.9,203.0,0,0,0,0,0,0,0,1,0,0.3157622301458355
498,6533,H,301.2,310.6,1352,52.0,69.0,0,0,0,0,0,0,1,0,0,0.315762230141759
499,4752,L,303.3,311.4,1510,37.3,36.0,0,0,0,0,0,0,0,1,0,0.3157622301530513
500,8340,M,298.8,309.7,1499,40.3,154.0,0,0,0,0,0,0,0,0,1,0.3157622301524201
501,5968,L,300.4,310.0115802171291,1390,52.5,144.0,0,0,0,0,0,0,0,1,0,0.315762230144972
502,3980,L,302.3,311.3,1439,41.8,96.0,0,0,0,0,0,0,0,1,0,0.3157622301486114
503,876,M,295.8,306.3,1444,45.5,76.0,0,0,0,0,0,0,0,0,1,0.3157622301489542
504,2936,M,300.1,309.7,1680,28.2,189.0,0,0,0,0,0,0,0,0,1,0.3157622301607786
505,759,L,296.8,310.0115802171291,1497,41.7,231.0,0,0,0,0,0,0,0,1,0,0.3157622301523032
506,4058,L,302.0,310.9,1495,38.6,52.0,0,0,0,0,0,0,0,1,0,0.3157622301521857
507,9777,M,298.6,309.6,1397,54.1,47.0,0,0,0,0,0,0,0,0,1,0.3157622301455248
508,2161,L,299.4,309.0,1507,41.0,213.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
509,4721,M,303.4,311.7,1353,44.1,108.0,1,0,1,0,0,0,0,0,1,0.3157622301418484
510,6833,M,301.1,311.1,1384,42.5,185.0,0,0,0,0,0,0,0,0,1,0.315762230144489
511,2252,H,299.1,308.3,1424,43.4,16.0,0,0,0,0,0,0,1,0,0,0.3157622301475524
512,5994,M,300.7,310.6,1407,42.4,218.0,0,0,0,0,0,0,0,0,1,0.3157622301462947
513,9367,L,300.1,308.5,1461,48.0,68.0,0,0,0,0,0,0,0,1,0,0.3157622301500837
514,5786,L,301.7,311.1,1469,37.2,128.0,0,0,0,0,0,0,0,1,0,0.3157622301505966
515,3051,L,300.2,309.2,1431,51.3,57.0,0,0,0,0,0,0,0,1,0,0.3157622301480523
516,4014,M,300.1,311.1,1728,34.0,179.0,0,0,0,0,0,0,0,0,1,0.3157622301624198
517,9502,L,299.3,310.3,1396,47.4,14.0,0,0,0,0,0,0,0,1,0,0.3157622301454466
518,3869,M,302.7,311.7,1759,29.9,5.0,0,0,0,0,0,0,0,0,1,0.3157622301633828
519,1676,L,298.0,307.7,1407,43.9,205.0,0,0,0,0,0,0,0,1,0,0.3157622301462947
520,3048,L,300.2,309.4,1558,38.3,51.0,0,0,0,0,0,0,0,1,0,0.315762230155594
521,1703,L,298.0,307.7,1430,47.3,49.0,0,0,0,0,0,0,0,1,0,0.3157622301479815
